customer_id,age,gender,county,tenure_months,n_deposits_12m,n_withdrawals_12m,total_deposits_kes,total_withdrawals_kes,avg_savings_balance_kes,n_loans_taken,avg_loan_size_kes,max_loan_size_kes,total_loaned_kes,on_time_repayment_rate,days_since_last_txn,mobile_money_ratio,group_member,_true_segment
MFI_KE_000188,36,M,Nyeri,6,2,1,3508.62,3445.93,1249.57,0,0.0,0.0,0.0,1.0,79,0.6638,0,5
MFI_KE_000189,61,F,Turkana,3,8,2,199241.8,195833.84,6147.6,1,67607.62,97630.77,79071.59,0.6226,6,0.2892,0,3
MFI_KE_000190,48,M,Machakos,11,88,67,186664.66,155097.03,40463.27,5,139302.51,239585.06,778013.15,0.9091,0,0.5399,1,4
MFI_KE_000191,21,F,Uasin Gishu,9,42,47,12409.9,9815.15,2838.99,11,1496.88,2252.11,13990.62,0.7293,5,0.8756,0,1
MFI_KE_000192,29,M,Nyeri,7,50,48,6019.23,5497.72,5649.82,10,2155.87,3454.82,22390.68,0.9188,1,0.8275,0,1
MFI_KE_000193,23,M,Kiambu,6,29,36,2149.0,1622.32,3574.98,8,1992.69,3296.8,15896.32,0.6274,0,0.8499,0,1
MFI_KE_000194,18,F,Nakuru,1,1,5,1497.18,1294.64,564.75,0,0.0,0.0,0.0,1.0,28,0.5936,0,5
MFI_KE_000195,40,M,Nyeri,32,24,20,64155.74,50802.12,8392.59,4,22627.07,34118.56,96467.05,0.9857,1,0.703,0,2
MFI_KE_000196,31,M,Kitui,14,28,53,4569.37,4188.97,1832.8,7,2959.74,3613.58,17977.43,0.617,4,0.7827,0,1
MFI_KE_000197,27,M,Nakuru,22,44,45,10678.93,7906.5,1169.82,10,1035.35,1573.85,11603.48,0.6447,0,0.8311,0,1
MFI_KE_000198,18,M,Nakuru,18,31,46,53281.58,42548.58,4883.1,5,1659.15,3131.56,8843.11,0.7873,6,0.7024,0,1
MFI_KE_000199,29,M,Kisumu,50,45,35,3804.51,3349.7,1236.25,7,913.71,1311.98,6469.22,0.619,0,0.752,0,1
MFI_KE_000200,18,F,Kisumu,15,48,56,99091.16,103329.2,3528.45,5,3677.07,7304.33,14923.14,0.5943,1,0.9239,0,1
MFI_KE_000201,24,F,Kericho,32,64,63,211851.9,207559.92,44376.88,3,172096.64,329570.44,451717.75,0.9165,3,0.686,0,4
MFI_KE_000202,18,F,Uasin Gishu,65,33,54,17710.28,17199.77,547.25,9,7286.86,9990.69,69416.01,0.6902,5,0.8782,0,1
MFI_KE_000203,27,M,Nakuru,21,38,44,34678.68,24455.44,1060.35,4,2227.7,3054.82,9291.5,0.7139,4,0.7977,0,1
MFI_KE_000204,27,F,Kisumu,20,48,42,8301.75,6748.1,4835.91,4,2153.8,2289.07,10252.04,0.6347,1,0.9786,0,1
MFI_KE_000205,18,M,Nairobi,1,1,3,9240.18,9514.78,121.22,0,0.0,0.0,0.0,1.0,70,0.7734,0,5
MFI_KE_000206,23,F,Kisii,5,74,65,439201.51,372290.78,43195.26,8,98948.84,175293.16,662828.01,0.9689,1,0.4657,1,4
MFI_KE_000207,18,F,Kisumu,20,49,52,18478.62,15704.7,1223.81,12,2904.5,4702.13,37643.15,0.6983,1,0.831,0,1
MFI_KE_000208,41,M,Kilifi,2,98,62,106885.62,82950.72,41734.88,2,238875.96,450239.81,458161.63,0.8304,6,0.6168,0,4
MFI_KE_000209,35,F,Laikipia,1,2,4,891.03,649.18,563.04,0,0.0,0.0,0.0,1.0,55,0.5887,1,5
MFI_KE_000210,46,F,Kakamega,4,8,7,27456.23,26723.5,2487.15,4,80664.91,96716.03,361124.24,0.5509,8,0.6246,0,3
MFI_KE_000211,57,M,Laikipia,4,13,8,86239.68,74377.19,2198.43,2,89925.95,162477.2,162214.74,0.9216,9,0.4919,1,3
MFI_KE_000212,48,F,Kakamega,4,28,18,53948.89,44350.76,8543.97,3,47919.26,77798.98,142763.2,0.9919,3,0.5484,1,2
MFI_KE_000213,18,F,Nairobi,3,57,38,28715.77,21227.28,1105.41,11,1102.98,1238.01,10515.1,0.5586,0,0.954,0,1
MFI_KE_000214,23,M,Nairobi,27,43,51,8601.88,7548.05,2397.16,9,1613.63,2434.34,16474.99,0.5893,11,0.9875,0,1
MFI_KE_000215,30,F,Kericho,25,31,23,51214.6,38090.79,27440.9,2,44289.85,53130.31,79218.12,0.9832,6,0.7006,0,2
MFI_KE_000216,30,M,Bomet,10,25,22,76711.38,58401.5,18091.19,3,29501.42,51785.54,87123.32,0.9791,9,0.6499,1,2
MFI_KE_000217,52,F,Kakamega,16,24,18,103301.65,78413.96,6562.21,3,55337.32,88278.31,136915.87,0.944,5,0.7672,0,2
MFI_KE_000218,31,M,Nairobi,60,46,56,41885.99,39522.29,1667.05,5,3713.1,4399.31,21210.79,0.6196,5,0.8126,0,1
MFI_KE_000219,20,F,Embu,25,39,42,12490.9,12789.89,4776.99,13,2226.4,3888.17,30819.6,0.8565,0,0.5668,0,1
MFI_KE_000220,27,M,Nakuru,15,30,48,30257.92,21283.53,3185.64,11,2180.49,2607.54,28085.98,0.7273,10,0.8009,0,1
MFI_KE_000221,18,M,Kericho,2,4,4,1151.49,1136.65,170.27,1,2028.42,2297.0,1669.28,0.8154,19,0.6901,0,5
MFI_KE_000222,22,M,Garissa,15,78,61,225569.49,159368.56,74292.67,6,393866.49,609277.72,1995133.07,0.8542,0,0.7012,0,4
MFI_KE_000223,50,M,Kisii,24,7,10,78245.89,57159.99,2127.58,0,0.0,0.0,0.0,0.6837,6,0.6199,1,3
MFI_KE_000224,24,M,Nakuru,31,46,49,131104.37,95513.43,1479.58,8,1896.97,3384.9,12871.07,0.6522,1,0.923,0,1
MFI_KE_000225,28,F,Garissa,7,43,39,6457.85,5494.8,3603.38,5,2252.27,3726.21,10569.45,0.6759,1,0.9177,0,1
MFI_KE_000226,37,M,Machakos,13,29,8,92699.51,65192.59,16729.3,2,66975.37,91834.91,134662.36,0.9787,1,0.6995,0,2
MFI_KE_000227,49,M,Kisii,40,5,3,122335.22,107652.73,9404.06,3,50315.87,95864.62,125971.34,0.6506,1,0.6311,1,3
MFI_KE_000228,31,M,Homa Bay,16,7,6,14022.43,14040.92,3617.52,1,82574.02,125547.52,67825.88,0.5954,13,0.4385,1,3
MFI_KE_000229,41,F,Kisumu,52,17,26,49852.44,39548.71,22208.32,1,96819.23,112086.34,96125.26,0.9422,3,0.4536,1,2
MFI_KE_000230,53,F,Migori,31,7,3,518053.79,516773.95,8485.78,1,236788.74,421713.01,196057.58,0.6773,9,0.6822,0,3
MFI_KE_000231,20,M,Nakuru,2,43,55,9173.01,6822.97,300.7,3,2264.01,3459.85,5768.3,0.6068,5,0.7582,0,1
MFI_KE_000232,25,F,Kisumu,33,42,51,19902.94,14167.61,5936.65,17,1488.28,1797.76,27820.69,0.8067,0,0.9938,0,1
MFI_KE_000233,22,M,Nyeri,14,8,5,102858.8,76381.69,1386.66,5,35902.74,45744.54,156899.64,0.8171,7,0.3121,0,3
MFI_KE_000234,46,M,Trans Nzoia,19,25,27,99682.19,71088.09,10213.29,4,41415.89,64937.87,145133.51,0.9671,21,0.7426,0,2
MFI_KE_000235,34,M,Embu,18,26,22,36642.97,35738.96,12415.2,2,11356.09,18534.85,24243.52,0.9554,7,0.5778,0,2
MFI_KE_000236,28,F,Uasin Gishu,28,34,59,27170.71,24253.45,3852.34,12,818.99,867.52,8758.81,0.6907,12,0.8597,1,1
MFI_KE_000237,57,M,Kitui,4,20,20,97904.24,73196.55,15016.51,2,20267.41,29530.78,34018.37,0.9237,20,0.6741,0,2
MFI_KE_000238,27,F,Bungoma,20,23,19,126293.38,97293.09,41529.22,2,49281.3,49383.43,116131.0,0.768,22,0.4538,1,2
MFI_KE_000239,43,M,Kakamega,21,5,6,72990.42,69581.19,72092.04,2,66041.53,108799.1,145327.92,0.9358,22,0.4945,1,3
MFI_KE_000240,30,M,Kakamega,2,8,4,85369.08,82112.93,8463.15,1,46970.58,48564.04,47141.23,0.6308,1,0.2201,1,3
MFI_KE_000241,28,M,Trans Nzoia,29,36,41,10322.68,8452.66,1310.47,7,2752.05,4174.85,21985.61,0.4674,1,0.8562,0,1
MFI_KE_000242,34,M,Bungoma,9,68,54,218084.32,185771.2,36871.03,3,117656.13,211251.3,359614.8,0.828,0,0.6444,0,4
MFI_KE_000243,55,M,Kakamega,30,11,8,125175.92,99313.78,4630.73,0,0.0,0.0,0.0,0.8514,7,0.2576,0,3
MFI_KE_000244,39,M,Kitui,26,15,4,169177.64,128265.58,6974.32,2,45291.7,57488.77,89001.2,0.8607,22,0.5714,1,3
MFI_KE_000245,42,M,Kiambu,6,19,15,147486.71,107491.59,4953.93,2,92453.79,119546.62,183285.33,0.9812,2,0.3463,1,2
MFI_KE_000246,45,M,Murang'a,22,21,26,63487.57,64409.48,17864.27,2,41600.95,55865.8,95461.09,0.8711,1,0.5751,0,2
MFI_KE_000247,39,F,Bomet,11,71,63,49131.57,39990.62,32462.58,4,300905.76,565653.22,1277018.31,0.8511,0,0.3489,0,4
MFI_KE_000248,20,F,Machakos,46,36,57,20348.68,14848.99,506.77,7,1240.1,1356.93,8104.68,0.6292,2,0.6638,0,1
MFI_KE_000249,31,M,Bomet,3,0,3,1474.75,1115.71,515.1,0,0.0,0.0,0.0,1.0,16,0.6075,0,5
MFI_KE_000250,28,F,Trans Nzoia,120,32,47,11148.92,9633.16,2164.17,5,849.05,1087.91,3810.52,0.4839,7,0.9241,0,1
MFI_KE_000251,28,F,Uasin Gishu,19,32,54,21525.21,22059.54,1731.55,15,1320.66,2386.65,19502.87,0.828,3,0.6984,0,1
MFI_KE_000252,28,F,Homa Bay,33,7,4,609442.77,518818.57,1902.52,1,21369.34,33769.03,19533.11,0.7767,4,0.4855,1,3
MFI_KE_000253,57,M,Garissa,13,84,78,128727.91,119658.16,97403.44,6,265228.67,518317.92,1768621.04,0.9266,2,0.6997,0,4
MFI_KE_000254,36,M,Bungoma,8,71,70,2153063.14,1807624.72,9527.6,4,89843.13,153466.32,300238.03,0.8416,0,0.7299,1,4
MFI_KE_000255,38,M,Embu,19,36,16,51109.03,43592.58,22665.72,5,78625.77,96270.97,401370.32,0.9879,4,0.8256,0,2
MFI_KE_000256,35,M,Machakos,8,19,24,230833.74,202364.66,9163.11,2,31616.1,57943.61,69638.58,0.9313,3,0.4903,1,2
MFI_KE_000257,59,F,Kilifi,35,87,72,342026.43,315450.52,123588.9,3,271483.58,335982.13,781161.82,0.9468,0,0.4902,0,4
MFI_KE_000258,39,F,Migori,38,28,19,189430.58,168095.84,47838.75,3,10514.12,18120.92,31296.83,0.8313,15,0.6188,1,2
MFI_KE_000259,48,F,Kisii,2,74,71,437287.75,411462.26,20705.8,8,143224.65,248581.07,1007623.54,0.7143,1,0.4566,0,4
MFI_KE_000260,63,M,Kilifi,10,11,8,50820.03,39865.64,2289.9,1,77392.95,84424.28,79729.37,0.8664,1,0.3307,1,3
MFI_KE_000261,25,F,Uasin Gishu,1,2,3,6944.76,5351.61,2716.41,0,0.0,0.0,0.0,1.0,35,0.6554,0,5
MFI_KE_000262,28,M,Mombasa,25,30,58,16478.71,12053.73,5821.59,5,2913.21,5307.48,12109.55,0.6706,0,0.878,0,1
MFI_KE_000263,18,F,Mombasa,8,2,3,1248.42,944.52,824.11,0,0.0,0.0,0.0,1.0,76,0.5459,0,5
MFI_KE_000264,38,M,Turkana,12,23,25,55749.28,49335.69,7166.13,3,30795.21,53938.91,105710.98,0.9359,22,0.5012,0,2
MFI_KE_000265,18,M,Nakuru,14,48,47,17839.16,13913.03,1822.6,7,1570.75,1974.95,12888.21,0.5231,6,0.9487,0,1
MFI_KE_000266,35,F,Murang'a,3,19,16,119763.68,93377.79,23941.39,2,43135.48,57180.66,73121.96,0.9257,25,0.8916,0,2
MFI_KE_000267,44,F,Kiambu,23,24,17,28853.37,27780.25,7993.39,3,113874.39,217514.79,322776.96,0.9049,1,0.6629,0,2
MFI_KE_000268,38,F,Nairobi,14,31,20,57063.92,56188.51,33988.98,2,34949.41,52093.28,76418.28,0.999,1,0.5879,0,2
MFI_KE_000269,43,F,Laikipia,8,24,22,53552.15,49142.47,13441.11,4,19252.83,35234.42,89191.54,0.9962,21,0.4303,0,2
MFI_KE_000270,32,M,Kisumu,3,72,79,604490.1,563631.88,31969.19,7,45723.34,77290.48,270272.55,0.9699,0,0.5273,0,4
MFI_KE_000271,28,F,Turkana,2,4,6,20395.25,20710.79,2483.34,2,103190.37,119556.93,240142.14,0.7077,11,0.3532,1,3
MFI_KE_000272,28,M,Trans Nzoia,5,18,20,113178.05,85493.35,23880.09,1,52661.7,61807.19,43593.33,0.9735,2,0.7494,1,2
MFI_KE_000273,40,M,Kericho,2,10,5,100612.09,87980.41,4161.98,6,59886.46,75885.28,308686.53,0.6673,2,0.5206,1,3
MFI_KE_000274,24,F,Kiambu,3,26,55,1809.95,1768.73,346.78,11,1640.49,1730.62,17401.57,0.5939,0,0.8176,0,1
MFI_KE_000275,30,F,Nyeri,4,26,22,35290.67,33296.7,34865.84,2,46203.95,64304.54,103992.66,0.9741,10,0.8417,0,2
MFI_KE_000276,25,F,Nakuru,13,51,58,6077.45,4581.67,767.12,9,1897.15,3480.21,20307.73,0.6608,2,0.8527,0,1
MFI_KE_000277,31,F,Murang'a,1,3,4,4186.56,4340.93,212.35,0,0.0,0.0,0.0,1.0,48,0.989,0,5
MFI_KE_000278,21,F,Nairobi,12,46,49,15509.49,11057.37,1033.92,12,3455.93,4221.03,38839.29,0.6856,0,0.8682,0,1
MFI_KE_000279,24,F,Homa Bay,12,3,4,2464.33,2106.59,1011.25,0,0.0,0.0,0.0,1.0,30,0.6117,0,5
MFI_KE_000280,42,F,Kisumu,15,26,18,123795.96,107583.81,15921.07,2,11286.74,20178.45,27063.5,0.9623,5,0.7926,0,2
MFI_KE_000281,23,F,Uasin Gishu,23,37,41,21948.71,19048.26,992.01,11,3130.57,4110.17,35520.44,0.9157,0,0.6952,1,1
MFI_KE_000282,45,F,Machakos,63,10,3,21139.89,19185.49,6273.44,3,195949.09,388143.84,608809.35,0.6789,23,0.8141,0,3
MFI_KE_000283,22,M,Machakos,4,22,21,44555.25,44063.74,27986.14,1,65509.4,72388.66,59330.53,0.9544,2,0.6096,0,2
MFI_KE_000284,36,F,Kericho,3,2,4,541.81,541.51,543.08,1,1946.84,3728.36,2272.18,0.2366,53,0.786,0,5
MFI_KE_000285,33,M,Kisumu,2,33,44,7678.15,6647.01,2734.77,11,889.25,1327.36,9237.82,0.9007,13,0.9203,0,1
MFI_KE_000286,38,M,Bomet,52,25,17,54672.1,50630.31,14481.03,4,52894.71,95206.37,183012.78,0.9999,2,0.7251,1,2
MFI_KE_000287,29,F,Uasin Gishu,21,34,47,21678.07,22629.47,1340.59,13,2552.52,4274.2,37092.46,0.6911,0,0.8993,0,1
MFI_KE_000288,40,F,Laikipia,11,7,9,293899.02,298642.14,657.27,2,58677.99,111499.86,137164.89,0.8588,9,0.3792,1,3
MFI_KE_000289,29,F,Meru,42,33,57,16565.85,15471.41,1349.48,6,1949.7,2211.83,11471.36,0.5853,5,0.9844,0,1
MFI_KE_000290,27,M,Nakuru,14,37,55,4280.26,3876.77,2954.14,5,3480.12,5119.7,15493.56,0.3903,4,0.8384,0,1
MFI_KE_000291,43,F,Bomet,19,23,26,55894.3,58374.29,91206.32,1,24134.14,36511.36,26544.75,0.9355,3,0.4748,0,2
MFI_KE_000292,24,M,Uasin Gishu,1,2,2,4340.29,3572.91,307.53,0,0.0,0.0,0.0,1.0,24,0.6383,0,5
MFI_KE_000293,59,M,Embu,34,83,73,32577.89,33415.85,30921.61,5,332115.65,515105.12,1564576.99,0.8821,1,0.6299,0,4
MFI_KE_000294,29,F,Migori,38,20,23,54190.4,56888.3,7754.42,3,63877.25,126729.88,200694.47,0.9833,15,0.7366,0,2
MFI_KE_000295,19,F,Embu,2,2,3,11425.73,10693.67,1200.84,1,2724.96,2796.38,3093.39,0.3064,20,0.4409,0,5
MFI_KE_000296,35,M,Kiambu,13,43,46,6021.42,5896.89,645.6,10,2574.2,3630.19,22192.59,0.6356,2,0.7846,0,1
MFI_KE_000297,47,F,Embu,2,7,10,467980.47,424654.96,13687.96,1,60800.05,111012.2,57932.16,0.7001,4,0.5204,1,3
MFI_KE_000298,43,M,Kericho,13,74,73,211775.46,166161.77,80321.9,4,120650.35,137676.66,473120.94,0.9039,3,0.5143,0,4
MFI_KE_000299,22,M,Mombasa,14,29,50,11792.99,11645.99,2285.4,5,2490.11,2888.88,12894.68,0.6525,5,0.7698,0,1
MFI_KE_000300,39,M,Nyeri,15,9,4,18873.61,14728.12,1059.59,1,31178.26,52123.42,34363.7,0.6888,1,0.4826,1,3
MFI_KE_000301,37,F,Laikipia,2,7,8,58099.44,48097.13,3543.87,2,58955.65,69914.28,97230.62,0.7032,25,0.6135,1,3
MFI_KE_000302,30,F,Homa Bay,1,1,3,4887.61,3943.48,363.52,1,1471.65,2060.29,1765.62,0.243,31,0.7749,1,5
MFI_KE_000303,33,F,Nakuru,20,75,78,124940.58,99302.59,59925.54,4,209092.91,411583.35,758551.23,0.6541,2,0.5779,1,4
MFI_KE_000304,23,F,Uasin Gishu,68,44,45,6947.32,5747.57,508.75,10,2248.27,2487.4,24766.27,0.5494,2,0.8015,0,1
MFI_KE_000305,18,M,Kiambu,1,2,3,24649.3,17939.94,1725.0,1,1439.21,1594.09,1206.54,0.4763,14,0.771,1,5
MFI_KE_000306,26,F,Migori,21,9,8,18105.4,13572.02,4576.39,3,95918.44,113923.49,244632.15,0.7301,10,0.818,0,3
MFI_KE_000307,64,F,Garissa,2,88,81,1107918.4,795566.77,6569.53,6,244709.67,362638.81,1637978.09,0.8301,0,0.7004,0,4
MFI_KE_000308,32,F,Meru,41,8,3,12763.66,12599.64,3130.45,1,97209.51,134948.5,110705.9,0.7872,1,0.3596,1,3
MFI_KE_000309,33,M,Nairobi,31,37,54,23921.6,21040.99,755.56,8,2219.93,4179.54,15929.39,0.7019,0,0.894,0,1
MFI_KE_000310,39,F,Trans Nzoia,72,69,55,140956.11,104585.33,31284.07,3,170633.35,199497.53,584718.2,0.5542,1,0.3708,1,4
MFI_KE_000311,33,M,Kilifi,2,12,6,108135.66,88522.91,18964.59,3,40322.24,51673.59,143678.0,0.9152,7,0.4313,1,3
MFI_KE_000312,28,F,Nakuru,29,39,35,12334.07,11284.95,246.66,2,2710.15,5388.18,5446.27,0.6731,2,0.9304,0,1
MFI_KE_000313,37,M,Meru,18,6,3,20006.35,20264.4,27468.12,1,102937.4,127418.21,122462.23,0.9353,5,0.3084,1,3
MFI_KE_000314,23,F,Turkana,8,52,50,13884.42,10568.28,6786.26,5,689.56,1091.14,3071.93,0.7856,0,0.9707,0,1
MFI_KE_000315,27,F,Machakos,9,45,51,78064.59,60435.68,1903.64,12,1335.44,2260.27,13752.98,0.7735,3,0.7567,0,1
MFI_KE_000316,75,F,Embu,2,10,6,103680.96,107803.32,753.52,1,25088.22,41507.8,27164.53,0.7497,3,0.6089,0,3
MFI_KE_000317,21,M,Kiambu,15,48,39,10300.68,8473.9,531.6,5,1974.65,2971.88,8795.18,0.6751,7,0.8927,0,1
MFI_KE_000318,35,F,Kiambu,19,24,14,48974.74,50825.81,14461.57,2,74396.07,132771.88,143142.67,0.9377,2,0.7428,0,2
MFI_KE_000319,48,M,Kitui,10,8,3,137790.6,123759.95,187107.22,1,60733.88,116310.87,58923.39,0.7872,3,0.4024,0,3
MFI_KE_000320,34,F,Kisumu,5,75,73,516458.1,466492.11,86773.88,8,230700.96,442347.86,2112459.27,0.8807,2,0.4715,0,4
MFI_KE_000321,43,F,Kericho,52,26,17,29157.87,29569.18,16622.59,0,0.0,0.0,0.0,0.8976,23,0.5463,0,2
MFI_KE_000322,21,F,Nairobi,8,45,49,29311.77,22562.46,885.57,8,4575.17,6139.69,31373.62,0.704,2,0.904,0,1
MFI_KE_000323,24,F,Kiambu,10,42,56,13897.25,13663.12,1393.01,10,2770.75,3766.25,24839.73,0.7741,2,0.9055,0,1
MFI_KE_000324,56,F,Kericho,14,5,7,155921.22,152965.06,32010.67,0,0.0,0.0,0.0,0.7436,7,0.2584,1,3
MFI_KE_000325,44,F,Homa Bay,21,26,28,75555.49,69072.45,44087.86,4,59451.15,111738.53,273738.61,0.9977,8,0.6363,0,2
MFI_KE_000326,29,F,Trans Nzoia,29,84,62,123137.6,87686.06,41288.9,3,122513.81,124907.24,297661.7,0.7811,3,0.77,0,4
MFI_KE_000327,33,F,Kakamega,27,8,9,59384.73,54482.54,1425.72,1,25710.18,40738.8,27339.82,0.8397,5,0.3919,1,3
MFI_KE_000328,53,F,Migori,15,5,7,51641.6,46514.26,7083.14,1,55264.92,56650.63,49389.2,0.4989,13,0.6049,1,3
MFI_KE_000329,45,M,Mombasa,13,25,22,216373.85,207797.37,31660.07,4,31485.12,43929.58,127324.08,0.9093,2,0.7137,0,2
MFI_KE_000330,60,M,Kakamega,45,9,4,190290.54,152101.66,2412.91,1,47805.35,63861.4,43394.07,0.8793,35,0.4766,1,3
MFI_KE_000331,35,F,Migori,6,4,2,3879.42,2759.89,2797.61,1,1766.87,2468.31,1793.5,0.7549,66,0.8319,0,5
MFI_KE_000332,33,F,Machakos,38,8,5,55911.8,48225.4,4360.88,3,59338.81,91128.33,176811.88,0.5325,16,0.3664,0,3
MFI_KE_000333,43,M,Uasin Gishu,1,1,6,3553.34,3456.22,323.05,1,1004.43,1010.81,1054.85,0.3537,51,0.4264,0,5
MFI_KE_000334,45,F,Nyeri,14,25,19,70081.46,52062.99,48468.84,2,81553.82,83359.38,178755.5,0.9763,4,0.8561,0,2
MFI_KE_000335,34,F,Bomet,32,85,72,192790.0,161330.29,24635.28,5,137335.06,259205.46,728393.97,0.7489,2,0.7981,0,4
MFI_KE_000336,19,F,Kisumu,5,32,35,19069.99,18734.37,3218.64,7,1016.56,1655.66,7436.03,0.7592,5,0.9577,0,1
MFI_KE_000337,32,M,Machakos,2,3,2,1840.52,1539.29,608.53,0,0.0,0.0,0.0,1.0,65,0.7883,0,5
MFI_KE_000338,26,M,Machakos,13,39,56,21257.9,21145.64,769.15,16,1210.45,2051.44,17039.49,0.7371,1,0.9195,0,1
MFI_KE_000339,30,F,Kiambu,20,50,52,22852.91,17183.04,1199.21,4,2831.35,5013.72,12791.83,0.8607,1,0.7312,0,1
MFI_KE_000340,30,F,Kericho,5,60,50,13637.28,11654.07,1488.36,7,2105.43,3779.87,17151.89,0.4096,1,0.9067,0,1
MFI_KE_000341,64,M,Nyeri,22,6,3,79746.08,77006.43,7059.69,0,0.0,0.0,0.0,0.608,14,0.2461,1,3
MFI_KE_000342,22,F,Meru,6,12,3,51385.34,48139.76,10798.06,2,67458.08,83660.82,115378.12,0.7985,2,0.3283,0,3
MFI_KE_000343,42,F,Nakuru,6,1,1,1312.08,1211.92,3003.16,0,0.0,0.0,0.0,1.0,129,0.8909,1,5
MFI_KE_000344,28,F,Embu,10,12,6,13093.35,12120.28,8830.47,0,0.0,0.0,0.0,0.6874,2,0.4578,1,3
MFI_KE_000345,36,M,Meru,12,29,19,87417.7,66896.96,10487.56,4,43039.51,84302.22,166260.06,0.9853,5,0.7315,0,2
MFI_KE_000346,36,F,Nakuru,9,24,17,72429.92,68894.35,7974.63,3,60809.07,92634.81,178285.66,0.9274,43,0.4504,0,2
MFI_KE_000347,32,F,Kitui,21,53,58,28684.49,24313.48,1691.86,10,2305.35,2850.15,26368.32,0.6811,2,0.8428,0,1
MFI_KE_000348,33,F,Embu,3,2,4,1993.79,1456.5,428.62,0,0.0,0.0,0.0,1.0,14,0.7532,0,5
MFI_KE_000349,47,F,Kisumu,8,18,19,60629.29,47857.78,28688.37,4,23290.35,43332.55,75851.78,0.9999,1,0.6044,0,2
MFI_KE_000350,29,M,Nairobi,14,39,59,32648.08,29665.66,4583.55,7,1009.29,1342.86,7824.62,0.7322,20,0.8003,0,1
MFI_KE_000351,20,M,Kisumu,19,42,44,10719.18,9526.27,4235.85,16,3682.8,4737.51,60231.76,0.6308,9,0.9566,0,1
MFI_KE_000352,49,M,Kitui,15,20,19,23803.29,20131.15,9083.29,0,0.0,0.0,0.0,0.956,9,0.5705,1,2
MFI_KE_000353,36,F,Migori,17,19,20,149140.68,113517.95,14612.34,2,52907.61,91575.46,112053.89,0.9238,3,0.8006,0,2
MFI_KE_000354,27,F,Embu,13,24,18,25684.91,26766.12,21017.72,6,49836.94,97765.22,283469.77,0.9944,1,0.7616,1,2
MFI_KE_000355,54,M,Kakamega,120,11,8,745203.56,762644.84,10479.68,0,0.0,0.0,0.0,0.6693,8,0.2834,1,3
MFI_KE_000356,45,F,Kilifi,5,24,24,30008.84,31169.29,20992.71,2,34579.49,52864.74,65904.5,0.8417,15,0.8429,0,2
MFI_KE_000357,61,M,Kakamega,2,8,10,169164.03,155456.44,1178.95,1,64066.03,83022.06,58667.98,0.911,5,0.7267,0,3
MFI_KE_000358,24,M,Turkana,6,24,19,43418.53,37144.91,7442.62,2,19616.09,30440.8,32835.35,0.9439,2,0.8721,1,2
MFI_KE_000359,34,F,Migori,2,88,76,539173.49,413238.6,13665.96,5,89637.27,154623.22,391162.82,0.8827,0,0.8409,1,4
MFI_KE_000360,34,F,Nairobi,3,32,61,28633.84,26358.05,8666.05,7,1860.92,2354.88,15605.67,0.8535,5,0.9828,0,1
MFI_KE_000361,30,F,Garissa,16,28,21,52349.06,45780.48,22760.14,2,36859.0,58352.04,75491.15,0.8568,14,0.673,1,2
MFI_KE_000362,25,M,Kisumu,2,46,61,44804.67,38481.65,3261.4,4,1724.74,2264.66,8125.26,0.6416,1,0.9096,0,1
MFI_KE_000363,46,M,Migori,3,18,19,133331.98,132464.62,10323.83,5,23815.22,30519.44,135086.83,0.948,5,0.4681,0,2
MFI_KE_000364,42,F,Homa Bay,42,34,23,268087.41,268580.46,31343.42,1,50137.46,93871.35,57753.42,0.9011,1,0.4618,0,2
MFI_KE_000365,32,F,Turkana,2,21,14,30357.5,26448.69,7000.31,4,29464.46,56638.14,107916.31,0.9649,7,0.5439,0,2
MFI_KE_000366,23,M,Nairobi,27,40,45,21461.1,16666.9,5117.6,8,1876.03,2170.34,14425.8,0.4622,0,0.8492,0,1
MFI_KE_000367,46,F,Embu,8,20,15,179438.28,137669.24,37211.23,1,27027.02,47226.2,25716.16,0.9455,1,0.7439,0,2
MFI_KE_000368,36,M,Turkana,7,21,22,96449.28,76511.4,69495.49,2,18442.3,21747.21,32075.58,0.9246,8,0.6614,1,2
MFI_KE_000369,20,F,Kisii,1,1,3,1602.62,1531.48,635.19,0,0.0,0.0,0.0,1.0,118,0.8383,0,5
MFI_KE_000370,51,M,Kisumu,3,90,77,98527.53,70892.7,56996.33,5,136977.66,155811.32,555051.44,0.8327,1,0.5254,0,4
MFI_KE_000371,37,M,Garissa,10,9,4,151756.86,147106.59,4041.14,3,73300.94,125712.23,186981.23,0.751,1,0.5883,1,3
MFI_KE_000372,27,M,Nairobi,53,41,37,19125.6,18605.51,4555.44,6,1166.51,1789.82,6055.74,0.833,6,0.7354,0,1
MFI_KE_000373,59,M,Embu,48,10,6,57043.41,46910.6,3210.88,7,55047.56,70132.3,323378.76,0.7134,8,0.3913,0,3
MFI_KE_000374,18,F,Nairobi,4,45,54,34167.51,30105.81,969.82,8,2616.24,4805.13,23945.2,0.5411,1,0.9289,0,1
MFI_KE_000375,49,F,Kitui,1,2,3,274.24,286.77,1222.48,0,0.0,0.0,0.0,1.0,171,0.7817,0,5
MFI_KE_000376,25,F,Nakuru,15,48,39,16368.6,14878.63,2788.49,7,2463.06,2502.79,15822.02,0.4642,1,0.9119,0,1
